股票代码,简称,公司法定中文名称,公司法定代表人,公司注册地址,公司办公地址邮政编码,公司国际互联网网址,公司董事会秘书姓名,公司董事会秘书电话,公司董事会秘书电子信箱,报告期末股东总数,每10股送红股数,每10股派息数（含税）,每10股转增数,本期营业收入(元),本期营业利润(元),利润总额(元),归属于上市公司股东的净利润(元),归属于上市公司股东的扣除非经常性损益的净利润(元),经营活动产生的现金流量净额(元),总资产(元),所有者权益（或股东权益）(元),基本每股收益(元/股),稀释每股收益(元/股),扣除非经常性损益后的基本每股收益(元/股),全面摊薄净资产收益率（%）,加权平均净资产收益率（%）,扣除非经常性损益后全面摊薄净资产收益率（%）,扣除非经常性损益后的加权平均净资产收益率（%）,每股经营活动产生的现金流量净额(元/股),归属于上市公司股东的每股净资产（元/股）
600626,申达股份,"上海申达股份有限公司","席时平","上海市浦东新区洪山路176号118室","200060","http://www.cnshenda.com.cn","-","-","-","60,942","0","1","0","6,951,127,793.46","0","0","192,481,444.65","142,504,763.56","4,487,686.41","3,789,779,424.24","2,148,780,928.94","0.27","0.27","0.2","0","9.22","0","6.83","0","0"
600627,上电股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600628,新世界,"上海新世界股份有限公司","董事长徐若海先生","上海市南京西路2～88号","200003","http://www.newworld-china.com","-","-","-","76,617","1.5","1.5","0","3,450,319,695.88","0","0","243,226,581.01","192,307,972.73","414,773,747.69","5,226,680,956.8","2,398,594,395.41","0.46","0.46","0.36","0","10.43","0","8.24","0","0"
600629,棱光实业,"上海棱光实业股份有限公司","章曦","上海市龙吴路4900号","200336","无","-","-","-","13,701","0","0","0","380,846,591.72","0","0","13,881,062.95","-31,153,367.53","-21,269,792.16","1,563,831,151.46","776,022,964.06","0.04","0.04","-0.09","0","1.8","0","-4.05","0","0"
600630,龙头股份,"上海龙头（集团）股份有限公司","朱勇先生","上海市制造局路584号10幢4楼","200023","http://www.shanghaidragon.com.cn","-","-","-","69,288","0","0","0","4,189,144,332.01","0","0","52,236,805.49","-92,415,661.59","57,211,965.84","2,521,877,789.2","1,568,225,851.16","0.12","0.12","-0.22","0","3.39","0","-5.99","0","0"
600631,百联股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600632,华联商厦,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600633,浙报传媒,"浙报传媒集团股份有限公司","张雪南","杭州市体育场路178号26-27楼","310039","www.600633.cn","-","-","-","22,613","0","3.5","10","2,355,749,206.42","0","0","411,658,289.49","380,838,898.43","798,378,579.13","6,562,171,927.34","3,543,355,378.34","0.76","0.76","0.71","0","15.44","0","14.32","0","0"
600634,ST澄海,"上海中技投资控股股份有限公司","朱建舟","上海市余姚路317号","200434","http://www.zpzchina.com/","-","-","-","9,214","0","0","5","3,552,481,661.49","0","0","117,127,096.45","92,369,124.82","408,715,606.55","6,539,270,379.17","2,240,248,249.63","0.54","0.54","0.43","0","12.42","0","9.8","0","0"
600635,大众公用,"上海大众公用事业（集团）股份有限公司","杨国平","上海浦东商城路518号","200235","http://www.dzug.cn","-","-","-","206,219","0","0.7","0","3,874,092,862.55","0","0","279,024,067.17","101,698,398.67","532,379,800.57","10,760,141,262.41","3,946,608,327.33","0.17","0.17","0.06","0","7.12","0","2.6","0","0"
600636,三爱富,"上海三爱富新材料股份有限公司","魏建华","上海市龙吴路4411号","200235","http:// www.sh3f.com","-","-","-","74,200","0","0.6","0","3,286,678,584.63","0","0","70,461,928.69","-48,556,162.47","294,805,516.73","3,324,730,756.62","1,672,288,133.64","0.18","0.18","-0.13","0","4.2","0","-2.9","0","0"
600637,百视通,"百视通新媒体股份有限公司","裘新","上海市宜山路757号百视通大厦","200233","www.bestv.com.cn","-","-","-","48,272","0","0.9","0","2,637,350,919.15","0","0","677,350,579.73","626,767,186.57","741,773,999.5","5,149,244,160.39","3,720,381,910.18","0.61","0.61","0.56","0","19.79","0","18.31","0","0"
600638,新黄浦,"上海新黄浦置业股份有限公司","王伟旭","上海市北京东路668号西楼32层","200001","http://www.600638.com","-","-","-","60,811","0","2.28","0","828,801,848.72","0","0","228,316,611.06","163,228,657.46","-331,041,151.37","9,442,873,615.58","3,357,235,308.37","0.41","0.41","0.29","0","6.84","0","4.89","0","0"
600639,浦东金桥,"上海金桥出口加工区开发股份有限公司","黄国平","上海浦东新金桥路28号","201206","http://www.58991818.com","-","-","-","91,439","0","1.4","0","1,428,656,542.55","0","0","427,284,537.52","369,700,241.98","209,099,455.94","10,306,630,111.12","4,616,827,825.97","0.46","0.46","0.4","0","9.59","0","8.29","0","0"
600640,号百控股,"号百控股股份有限公司","王玮","上海市江宁路1207号20-21楼","200060","http://www.besttoneh.com","-","-","-","36,865","0","0.46","0","1,865,819,060.01","0","0","81,250,999.6","43,458,271.71","196,150,025.89","3,600,605,234.64","2,464,127,516.48","0.15","0.15","0.08","0","3.35","0","1.79","0","0"
600641,万业企业,"上海万业企业股份有限公司","程光","上海市浦东大道720号9楼","200120","http://www.600641.com.cn","-","-","-","78,697","0","1","0","1,827,592,861.05","0","0","226,690,651.77","196,293,678.71","455,940,840.25","8,021,662,047.87","2,657,894,466.66","0.28","0.28","0.24","0","8.77","0","7.59","0","0"
600642,申能股份,"申能股份有限公司","吴建雄","上海市虹井路159号5楼","201103","http://www.shenergy.net.cn/","-","-","-","237,848","0","2","0","25,745,396,759.74","0","0","2,448,933,357.97","2,418,681,459.42","3,355,203,635.78","41,407,698,067.24","21,143,112,046.94","0.54","0.54","0.53","0","12.15","0","12","0","0"
600643,爱建股份,"上海爱建股份有限公司","范永进","上海市浦东新区泰谷路168号","200030","http://www.aj.com.cn","-","-","-","100,071","0","0.6","0","178,238,165.07","0","0","475,254,651.85","252,904,112.85","-775,759,110.15","5,963,199,895.77","4,714,722,707.07","0.43","0.43","0.23","0","10.63","0","5.65","0","0"
600644,乐山电力,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600645,中源协和,"中源协和干细胞生物工程股份公司股份有限公司","李德福","天津市滨海新区（津南）创意中心A座1002室","300304","www.vcanbio.com","-","-","-","20,294","0","0","0","361,309,762.98","0","0","7,215,733.92","-5,258,035.62","110,722,693.86","1,484,962,279.24","501,503,835.77","0.02","0.02","-0.02","0","4.03","0","-2.93","0","0"
600646,ST国嘉,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600647,同达创业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600648,外高桥,"上海外高桥保税区开发股份有限公司","舒榕斌","上海市浦东新区杨高北路889号","201208","www.shwgq.com","-","-","-","75,331","0","1.5","0","7,060,623,307.7","0","0","544,513,881.87","562,927,222.16","-587,721,630.7","25,002,586,374.2","5,396,078,211.23","0.54","0.54","0.56","0","10.52","0","10.86","0","0"
600649,城投控股,"上海城投控股股份有限公司","蒋耀","上海市浦东新区北艾路1540号","200080","http://www.sh600649.com","-","-","-","131,131","0","1.5","0","3,516,597,895.87","0","0","1,378,645,384.75","791,419,620.2","616,342,035.89","34,397,757,661.26","14,267,477,502.11","0.46","0.46","0.26","0","9.84","0","5.66","0","0"
600650,锦江投资,"上海锦江国际实业投资股份有限公司","杨原平","上海市浦东大道1号","200002","www.jjtz.com","-","-","-","66,134","0","2.6","0","2,088,591,802.73","0","0","234,918,830.8","176,237,700.14","258,445,901.57","3,323,272,705.95","2,217,670,972.23","0.43","0","0.32","0","10.84","0","8.13","0","0"
600651,飞乐音响,"上海飞乐音响股份有限公司","黄峰","上海市嘉定区嘉新公路1001号第七幢","201801","www.facs.com.cn","-","-","-","73,874","0","0.24","0","2,142,418,350.55","0","0","57,439,046.63","35,894,301.07","18,158,025.68","2,436,471,571.36","1,183,612,800.26","0.08","0.08","0.05","0","4.86","0","3.04","0","0"
600652,爱使股份,"上海爱使股份有限公司","肖  勇","上海市石门二路333弄3号","200031","http://www.sh-ace.com","-","-","-","83,044","0","0.03","0","1,857,810,141.25","0","0","4,474,286.77","-33,450,980.34","-244,966,892.05","3,220,223,777.97","959,249,740.87","0.01","0.01","-0.06","0","0.46","0","-3.41","0","0"
600653,申华控股,"上海申华控股股份有限公司","祁玉民","上海市宁波路1号","200002","http://www.shkg.com.cn","-","-","-","234,543","0","0","0","9,205,828,133.16","0","0","172,786,739.25","-210,862,722.31","-175,778,367.73","8,048,732,905.22","2,028,952,599.92","0.1","0.1","-0.12","0","8.82","0","-10.77","0","0"
600654,飞乐股份,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600655,豫园商城,"上海豫园旅游商城股份有限公司","徐晓亮","上海市文昌路19号","200010","www.yuyuantm.com.cn","-","-","-","139,154","0","2.1","0","22,522,773,896.36","0","0","980,848,546.97","477,030,297.4","649,418,107.83","13,697,340,976.82","6,572,057,883.21","0.68","0.68","0.33","0","15.88","0","7.72","0","0"
600656,博元投资,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600657,信达地产,"信达地产股份有限公司","贾洪浩","北京市崇文区永内大街1号","100081","www.cindare.com","-","-","-","44,853","0","0.8","0","4,479,506,484.87","0","0","703,899,215.38","551,781,798.38","-3,205,034,174.08","24,410,479,477.36","7,150,174,546.32","0.46","0.46","0.36","0","10.25","0","8.04","0","0"
600658,电子城,"北京电子城投资开发股份有限公司","王岩","北京市朝阳区酒仙桥北路甲10号院205号楼6层","100015","www.bez.com.cn","-","-","-","29,179","0","2.58","0","1,469,977,503.82","0","0","498,242,711.19","493,951,988.33","81,697,243.22","3,940,204,734.23","2,667,850,676.97","0.86","0.86","0.85","0","19.53","0","19.36","0","0"
600659,*ST花雕,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600660,福耀玻璃,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600661,新南洋,"上海新南洋股份有限公司","钱天东","上海市番禺路667 号六楼","200030","www.xin-ny.com ","-","-","-","20,015","0","0","0","565,183,900.26","0","0","14,951,706.41","2,388,375.08","59,533,142.85","986,595,491.85","350,737,155.76","0.09","0.09","0.01","0","4.17","0","0.67","0","0"
600662,强生控股,"上海强生控股股份有限公司","洪任初","上海市浦东新区浦建路145号","200041","http://www.62580000.com.cn","-","-","-","110,743","0","1","0","4,055,261,557.23","0","0","170,052,889.28","124,929,509.88","1,009,876,395.63","6,302,275,449.94","2,975,567,980.15","0.16","0.16","0.12","0","5.74","0","4.22","0","0"
600663,陆家嘴,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600664,哈药股份,"哈药集团股份有限公司","张利君","哈尔滨市南岗区昆仑商城隆顺街2号","150070","http://www.hayao.com","-","-","-","95,685","0","0.66","0","18,091,934,502.16","0","0","168,668,871.31","137,115,570.64","141,639,697.13","16,455,348,315.56","8,149,874,897.08","0.09","0.09","0.07","0","2.1","0","1.71","0","0"
600665,天地源,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600666,西南药业,"西南药业股份有限公司","李标","重庆市沙坪坝区天星桥21号","400038","www.swp.cn","-","-","-","35,851","0","0","0","1,326,950,812.7","0","0","32,745,802.6","20,532,622.61","-41,221,439.01","1,981,692,427.44","428,953,287.41","0.11","0.11","0.07","0","7.57","0","4.76","0","0"
600667,太极实业,"无锡市太极实业股份有限公司","顾斌","无锡市下甸桥南堍","214024","www.wxtj.com","-","-","-","54,786","0","0.1","0","3,973,316,962.92","0","0","12,456,796.86","-30,698,275.51","1,187,912,633.17","5,702,278,139.06","1,559,975,399.21","0.01","0.01","-0.03","0","0.8","0","-1.96","0","0"
600668,尖峰集团,"浙江尖峰集团股份有限公司","蒋晓萌","浙江省金华市婺江东路88号","321000","http://www.jianfeng.com.cn","-","-","-","47,108","0","1.8","0","2,151,398,559.29","0","0","201,569,075.92","196,102,898.1","150,509,996.43","3,204,904,303.67","1,736,997,592.58","0.59","0.59","0.57","0","12.42","0","12.09","0","0"
600669,*ST鞍成,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600670,*ST斯达,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600671,天目药业,"杭州天目山药业股份有限公司","胡新笠","浙江省临安市苕溪南路78号","311300","http://www.hztmyy.com","-","-","-","9,409","0","0","0","281,468,861.07","0","0","2,108,420.84","-3,286,175.33","12,372,830.6","324,583,812.61","81,280,078.41","0.02","0.02","-0.03","0","2.63","0","-4.1","0","0"
600672,*ST华圣,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600673,东阳光铝,"广东东阳光铝业股份有限公司","郭京平","广东省韶关市乳源县乳城镇侯公渡","523871","WWW.HEC-AL.COM","-","-","-","27,141","0","0.5","0","4,854,543,506.03","0","0","146,164,387.85","104,216,388.56","695,887,272.93","10,106,839,049.6","2,452,609,207.6","0.18","0.18","0.13","0","5.77","0","4.17","0","0"
600674,川投能源,"四川川投能源股份有限公司","黄顺福","四川省成都市武侯区龙江路11号","610015","www.scte.com.cn","-","-","-","47,460","0","0.7","0","1,148,091,863.95","0","0","1,366,427,162.85","1,363,785,619.17","686,672,739.21","17,219,458,742.13","10,487,612,419.36","0.69","0.68","0.69","0","14.86","0","14.84","0","0"
600675,中华企业,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600676,交运股份,"上海交运集团股份有限公司","陈辰康","上海市浦东新区曹路工业园区民冬路239号","200070","http://www.cnsjy.com","-","-","-","69,086","0","0","0","8,381,284,625.94","0","0","300,377,925.19","232,410,261.58","515,824,130.23","6,719,290,732.47","3,171,351,235.04","0.35","0.35","0.27","0","9.8","0","7.58","0","0"
600677,航天通信,"航天通信控股集团股份有限公司","杜尧","杭州解放路138号航天通信大厦一号楼","310009","http://www.aerocom.cn","-","-","-","74,044","0","1.3","0","8,846,294,158.19","0","0","34,241,611.41","-140,906,314.09","406,331,921.21","8,015,769,260.58","1,793,058,888.28","0.1","0.1","-0.42","0","3.07","0","-12.61","0","0"
600678,四川金顶,"","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
600679,金山开发,"金山开发建设股份有限公司","周卫中","中国上海市金山工业区开乐大街158号6号楼","201103","www.jskfjs.com","-","-","-","39,789","0","0","0","708,571,913.08","0","0","8,760,348.89","-19,924,710.93","14,722,439.01","1,173,130,049.39","595,138,435.93","0.02","0.02","-0.06","0","1.48","0","-3.36","0","0"
600680,上海普天,"上海普天邮通科技股份有限公司","曹宏斌","上海市宜山路700号","200233","http://www.shpte.com","-","-","-","36,436","0","0","0","1,725,504,795.63","0","0","15,573,097.38","-33,961,280.62","-271,875,294.17","2,727,219,391.49","1,358,456,452.07","0.04","0.04","-0.09","0","1.15","0","-2.51","0","0"
600681,万鸿集团,"万鸿集团股份有限公司","戚围岳","汉阳区阳新路特一号","430000","www.winowner.com.cn","-","-","-","21,465","0","0","0","78,247,094.91","0","0","-5,670,766.66","3,590,350.99","-7,677,616.54","165,952,051.52","18,419,674.47","-0.02","-0.02","0.01","0","-26.68","0","16.89","0","0"
600682,南京新百,"南京新街口百货商店股份有限公司","杨怀珍","南京市中山南路1号","210005","www.njxb.com","-","-","-","15,429","0","1","0","3,353,360,190.46","0","0","135,240,812.13","132,560,197.95","336,439,367.03","4,419,252,506.79","1,391,303,613.08","0.38","0.38","0.37","0","10.16","0","9.96","0","0"
600683,京投银泰,"京投银泰股份有限公司","田振清","宁波市海曙中山东路238号","100022","www.600683.com","-","-","-","42,606","0","0.31","0","996,274,665.97","0","0","74,528,801.79","-611,377,267.25","-8,298,597,221.18","24,009,913,370.78","1,866,061,108.64","0.1","0.1","-0.83","0","4.01","0","-32.92","0","0"
600684,珠江实业,"广州珠江实业开发股份有限公司","郑暑平","广州市越秀区环市东路362-366号好世界广场3001-3005室","510060","www.gzzjsy.com","-","-","-","39,090","2","0","3","2,337,059,069.32","0","0","449,571,230.79","448,649,854.1","372,754,780.48","5,263,100,208.85","1,830,913,088.99","0.95","0.95","0.95","0","27.33","0","27.28","0","0"
600685,广船国际,"                   广州广船国际 股份有限公司","韩广德","中国，广州市荔湾区芳村大道南40号","510382","www.chinagsi.com","-","-","-","55,222","0","0.1","0","4,166,071,985.61","0","0","13,599,718.51","-226,010,400.76","-277,361,320.54","12,600,384,087.7","3,903,599,340.88","0.02","0.02","-0.35","0","0.33","0","-5.53","0","0"
